"reservada","correlacion","cantidad","origen"
deporte,historia,97,post_facebook
deporte,escribe,96,post_facebook
deporte,jugar,95,post_facebook
deporte,deportiva,95,post_facebook
deporte,deportes,95,post_facebook
deporte,falcón,94,post_facebook
deporte,ovación,93,post_facebook
deporte,apoyo,92,post_facebook
deporte,amigos,92,post_facebook
deporte,programa,91,post_facebook
deporte,personas,91,post_facebook
deporte,semana,89,post_facebook
deporte,jugadores,89,post_facebook
deporte,digital,88,post_facebook
deporte,forma,85,post_facebook
deporte,deporte,"11,334",facebook_comentarios
deporte,fútbol,"1,309",facebook_comentarios
deporte,futbol,"1,198",facebook_comentarios
deporte,nacional,"1,169",facebook_comentarios
deporte,mundial,919,facebook_comentarios
deporte,violencia,804,facebook_comentarios
deporte,vida,699,facebook_comentarios
deporte,educación,628,facebook_comentarios
deporte,brasil,606,facebook_comentarios
deporte,final,596,facebook_comentarios
deporte,carlos,586,facebook_comentarios
deporte,único,567,facebook_comentarios
deporte,responsable,561,facebook_comentarios
deporte,andrés,546,facebook_comentarios
deporte,problemas,546,facebook_comentarios
deporte,medallas,538,facebook_comentarios
deporte,mal,538,facebook_comentarios
deporte,perú,538,facebook_comentarios
deporte,oro,527,facebook_comentarios
deporte,peruano,524,facebook_comentarios
deporte,corrupción,516,facebook_comentarios
deporte,apoyo,489,facebook_comentarios
deporte,talento,484,facebook_comentarios
deporte,jugadores,484,facebook_comentarios
deporte,gobierno,480,facebook_comentarios
deporte,cantidad,477,facebook_comentarios
deporte,invertir,472,facebook_comentarios
deporte,cero,472,facebook_comentarios
deporte,ciencia,466,facebook_comentarios
deporte,ganó,465,facebook_comentarios
fútbol,vida,57,twitter
fútbol,gol,57,twitter
fútbol,panamericanos,57,twitter
fútbol,violencia,56,twitter
fútbol,copa,56,twitter
fútbol,final,54,twitter
fútbol,chile,54,twitter
fútbol,medalla,53,twitter
fútbol,jugadores,53,twitter
fútbol,argentino,48,twitter
fútbol,cancha,43,twitter
fútbol,alcides,43,twitter
fútbol,decano,43,twitter
fútbol,estadio,42,twitter
fútbol,juega,41,twitter
fútbol,sábado,39,twitter
deporte,deporte,631,twitter
deporte,alegría,52,twitter
deporte,mes,51,twitter
deporte,vxwlw,50,twitter
deporte,lod,50,twitter
deporte,sm,50,twitter
deporte,tristeza,50,twitter
deporte,jzkwa,50,twitter
deporte,nacional,48,twitter
deporte,unagran,48,twitter
deporte,nuestramáxima,48,twitter
deporte,hoysecumple,46,twitter
deporte,fútbol,33,twitter
deporte,violencia,24,twitter
familia,familia,"8,905",post_facebook
familia,amigos,"1,149",post_facebook
familia,vida,"1,030",post_facebook
familia,blogspot,869,post_facebook
familia,reflexionesamistadyalgomas,801,post_facebook
familia,feliz,581,post_facebook
familia,señor,549,post_facebook
familia,padre,548,post_facebook
familia,personas,522,post_facebook
familia,hola,502,post_facebook
familia,amor,493,post_facebook
familia,hogar,454,post_facebook
familia,compartir,446,post_facebook
familia,persona,434,post_facebook
familia,oración,405,post_facebook
familia,pido,398,post_facebook
familia,madre,394,post_facebook
familia,nombre,394,post_facebook
familia,nacional,387,post_facebook
familia,mí,384,post_facebook
familia,salud,375,post_facebook
familia,amén,355,post_facebook
familia,abrazo,345,post_facebook
familia,programa,337,post_facebook
familia,meses,330,post_facebook
familia,semana,324,post_facebook
familia,importante,306,post_facebook
familia,saludos,301,post_facebook
familia,historia,293,post_facebook
familia,ayuda,289,post_facebook
familia,familia,"71,980",facebook_comentarios
familia,vida,"6,558",facebook_comentarios
familia,padre,"3,341",facebook_comentarios
familia,personas,"3,253",facebook_comentarios
familia,hermosa,"3,249",facebook_comentarios
familia,feliz,"3,009",facebook_comentarios
familia,amigos,"2,897",facebook_comentarios
familia,fuerza,"2,766",facebook_comentarios
familia,persona,"2,741",facebook_comentarios
familia,pobre,"2,648",facebook_comentarios
familia,mal,"2,591",facebook_comentarios
familia,madre,"2,547",facebook_comentarios
familia,amen,"2,394",facebook_comentarios
familia,amor,"2,278",facebook_comentarios
familia,paz,"2,116",facebook_comentarios
familia,señor,"2,038",facebook_comentarios
familia,gobierno,"1,956",facebook_comentarios
familia,salud,"1,874",facebook_comentarios
familia,linda,"1,858",facebook_comentarios
familia,abrazo,"1,781",facebook_comentarios
familia,respeto,"1,764",facebook_comentarios
familia,felicidades,"1,723",facebook_comentarios
familia,mujer,"1,710",facebook_comentarios
familia,suerte,"1,636",facebook_comentarios
familia,justicia,"1,593",facebook_comentarios
familia,pasa,"1,568",facebook_comentarios
familia,vivir,"1,561",facebook_comentarios
familia,sociedad,"1,526",facebook_comentarios
familia,felicitaciones,"1,482",facebook_comentarios
familia,dinero,"1,479",facebook_comentarios
deporte,secretaría,21,twitter
deporte,turismo,21,twitter
deporte,mundial,20,twitter
deporte,apoyo,19,twitter
deporte,ministerio,17,twitter
deporte,proyecto,16,twitter
deporte,sport,16,twitter
deporte,vida,15,twitter
deporte,peñarol,13,twitter
deporte,ley,13,twitter
deporte,afigue,13,twitter
deporte,panamericanos,13,twitter
deporte,deportes,12,twitter
deporte,futbolplaya,12,twitter
deporte,canal,11,twitter
deporte,saludos,11,twitter
familia,familia,"2,077",twitter
familia,eltunante,154,twitter
familia,pl,149,twitter
familia,smx,147,twitter
familia,awxb,147,twitter
familia,ekphlz,147,twitter
familia,tricolor,128,twitter
familia,pasión,117,twitter
familia,oficial,115,twitter
familia,am,111,twitter
familia,comunicado,107,twitter
familia,abrazo,105,twitter
familia,amigos,100,twitter
amigos,amigos,"12,295",post_facebook
amigos,familia,"1,149",post_facebook
amigos,facebook,"1,086",post_facebook
amigos,hola,"1,065",post_facebook
amigos,blogspot,917,post_facebook
amigos,vida,842,post_facebook
amigos,diaria,794,post_facebook
amigos,reflexionesamistadyalgomas,775,post_facebook
amigos,gusta,632,post_facebook
amigos,ganadores,587,post_facebook
amigos,números,562,post_facebook
amigos,pega,551,post_facebook
amigos,premia,531,post_facebook
amigos,saludos,530,post_facebook
amigos,feliz,529,post_facebook
amigos,personas,523,post_facebook
amigos,https,516,post_facebook
amigos,compartir,505,post_facebook
amigos,señor,502,post_facebook
amigos,ustedes,485,post_facebook
amigos,semana,478,post_facebook
amigos,familiares,469,post_facebook
amigos,tarde,449,post_facebook
amigos,abrazo,431,post_facebook
amigos,esperamos,418,post_facebook
amigos,dale,401,post_facebook
amigos,página,396,post_facebook
amigos,amor,390,post_facebook
amigos,grupo,386,post_facebook
amigos,mensaje,371,post_facebook
amigos,amigos,"33,549",facebook_comentarios
amigos,familia,"2,897",facebook_comentarios
amigos,vida,"2,573",facebook_comentarios
amigos,facebook,"1,926",facebook_comentarios
amigos,personas,"1,746",facebook_comentarios
amigos,gobierno,"1,643",facebook_comentarios
amigos,hola,"1,609",facebook_comentarios
amigos,persona,"1,434",facebook_comentarios
amigos,mal,"1,399",facebook_comentarios
amigos,familiares,"1,300",facebook_comentarios
amigos,amigo,"1,197",facebook_comentarios
amigos,gusta,"1,127",facebook_comentarios
amigos,pueblo,"1,080",facebook_comentarios
amigos,saludos,"1,063",facebook_comentarios
amigos,ustedes,969,facebook_comentarios
amigos,feliz,940,facebook_comentarios
amigos,nacional,939,facebook_comentarios
amigos,frente,888,facebook_comentarios
amigos,fotos,882,facebook_comentarios
amigos,https,869,facebook_comentarios
amigos,m,845,facebook_comentarios
amigos,niña,841,facebook_comentarios
amigos,padre,837,facebook_comentarios
amigos,forma,833,facebook_comentarios
amigos,club,824,facebook_comentarios
amigos,jake,808,facebook_comentarios
amigos,peñarol,807,facebook_comentarios
amigos,humano,797,facebook_comentarios
amigos,pagina,791,facebook_comentarios
amigos,comentarios,790,facebook_comentarios
familia,feliz,85,twitter
familia,programa,83,twitter
familia,radio,71,twitter
familia,estadio,70,twitter
familia,gloria,69,twitter
familia,acompañarnos,67,twitter
familia,esperamos,66,twitter
familia,xyb,54,twitter
familia,fxzp,51,twitter
familia,of,49,twitter
familia,comunic,47,twitter
familia,hermosa,46,twitter
familia,información,44,twitter
familia,disfrutar,42,twitter
familia,gasparvalverde,42,twitter
familia,lindo,42,twitter
familia,fuerte,39,twitter
amigos,amigos,"3,085",twitter
amigos,feliz,136,twitter
amigos,abrazo,109,twitter
amigos,familia,100,twitter
amigos,queridos,79,twitter
amigos,show,76,twitter
amigos,felicitaciones,63,twitter
amigos,hola,59,twitter
amigos,vida,56,twitter
amigos,amigo,52,twitter
amigos,lindo,52,twitter
amigos,programa,51,twitter
robo,robo,790,post_facebook
robo,historia,101,post_facebook
robo,madre,92,post_facebook
robo,brasil,87,post_facebook
robo,chica,86,post_facebook
robo,asesinado,83,post_facebook
robo,robado,83,post_facebook
robo,policía,79,post_facebook
robo,salvo,79,post_facebook
robo,fuerte,79,post_facebook
robo,error,79,post_facebook
robo,alegre,78,post_facebook
robo,muere,78,post_facebook
robo,porto,77,post_facebook
robo,demasiado,76,post_facebook
robo,dolor,75,post_facebook
robo,visita,75,post_facebook
robo,columna,75,post_facebook
robo,fe,75,post_facebook
robo,violentos,75,post_facebook
robo,encontré,74,post_facebook
robo,terrible,74,post_facebook
robo,región,73,post_facebook
robo,ma,73,post_facebook
robo,inmoviliza,72,post_facebook
robo,regiones,71,post_facebook
robo,fiestas,71,post_facebook
robo,brazo,71,post_facebook
robo,considerada,71,post_facebook
robo,fractura,71,post_facebook
robo,robo,"13,802",facebook_comentarios
robo,gobierno,920,facebook_comentarios
robo,plata,836,facebook_comentarios
robo,pueblo,771,facebook_comentarios
robo,dinero,649,facebook_comentarios
robo,vida,567,facebook_comentarios
robo,padre,555,facebook_comentarios
robo,mal,533,facebook_comentarios
robo,ladrones,532,facebook_comentarios
robo,frente,509,facebook_comentarios
robo,justicia,476,facebook_comentarios
robo,penal,473,facebook_comentarios
robo,nacional,471,facebook_comentarios
robo,personas,451,facebook_comentarios
robo,pagar,431,facebook_comentarios
robo,roban,399,facebook_comentarios
robo,ley,366,facebook_comentarios
robo,banco,366,facebook_comentarios
robo,amigos,365,facebook_comentarios
robo,persona,365,facebook_comentarios
robo,luis,357,facebook_comentarios
robo,historia,356,facebook_comentarios
robo,robar,354,facebook_comentarios
robo,pasa,336,facebook_comentarios
robo,preso,335,facebook_comentarios
robo,seguro,334,facebook_comentarios
robo,lacalle,331,facebook_comentarios
robo,calle,329,facebook_comentarios
robo,peor,328,facebook_comentarios
robo,policías,328,facebook_comentarios
amigos,atención,50,twitter
amigos,saludos,49,twitter
amigos,familiares,49,twitter
amigos,vemos,48,twitter
amigos,esperamos,45,twitter
amigos,semana,44,twitter
amigos,concierto,42,twitter
amigos,disco,42,twitter
amigos,ustedes,41,twitter
amigos,teatro,41,twitter
amigos,compañeros,41,twitter
amigos,sábado,38,twitter
amigos,espero,38,twitter
amigos,karinavignola,38,twitter
amigos,viernes,37,twitter
amigos,fb,36,twitter
amigos,m,36,twitter
amigos,equipo,35,twitter
robo,robo,348,twitter
robo,chorros,61,twitter
robo,municiones,42,twitter
robo,balas,27,twitter
robo,aérea,27,twitter
robo,huidobro,27,twitter
robo,fuerza,19,twitter
robo,jaimetrobo,18,twitter
robo,ministro,16,twitter
robo,base,15,twitter
robo,trobo,15,twitter
robo,fau,15,twitter
delito,delito,734,post_facebook
delito,joven,115,post_facebook
delito,personas,111,post_facebook
delito,ley,92,post_facebook
delito,justicia,89,post_facebook
delito,nacional,86,post_facebook
delito,k,80,post_facebook
delito,penal,80,post_facebook
delito,vida,79,post_facebook
delito,prisión,76,post_facebook
delito,gobierno,71,post_facebook
delito,sociedad,68,post_facebook
delito,derecho,68,post_facebook
delito,frente,66,post_facebook
delito,derechos,60,post_facebook
delito,política,59,post_facebook
delito,libertad,55,post_facebook
delito,persona,54,post_facebook
delito,república,53,post_facebook
delito,información,53,post_facebook
delito,seguridad,53,post_facebook
delito,delitos,51,post_facebook
delito,jóvenes,50,post_facebook
delito,policía,50,post_facebook
delito,pública,49,post_facebook
delito,menores,49,post_facebook
delito,forma,49,post_facebook
delito,juez,48,post_facebook
delito,código,47,post_facebook
delito,ministerio,46,post_facebook
delito,delito,"7,677",facebook_comentarios
delito,justicia,680,facebook_comentarios
delito,ley,577,facebook_comentarios
delito,vida,512,facebook_comentarios
delito,gobierno,479,facebook_comentarios
delito,delincuentes,478,facebook_comentarios
delito,joven,469,facebook_comentarios
delito,personas,454,facebook_comentarios
delito,pena,437,facebook_comentarios
delito,persona,425,facebook_comentarios
delito,mal,409,facebook_comentarios
delito,baja,403,facebook_comentarios
delito,sociedad,391,facebook_comentarios
delito,delitos,375,facebook_comentarios
delito,menores,368,facebook_comentarios
delito,derecho,321,facebook_comentarios
delito,delincuente,305,facebook_comentarios
delito,leyes,294,facebook_comentarios
delito,muerte,291,facebook_comentarios
delito,comete,275,facebook_comentarios
delito,pasa,266,facebook_comentarios
delito,cometido,260,facebook_comentarios
delito,penal,251,facebook_comentarios
delito,robar,250,facebook_comentarios
delito,matar,250,facebook_comentarios
delito,cárcel,249,facebook_comentarios
delito,familia,248,facebook_comentarios
delito,pueblo,244,facebook_comentarios
delito,policía,244,facebook_comentarios
delito,pagar,242,facebook_comentarios
robo,defensa,14,twitter
robo,durazno,14,twitter
robo,elpaisuy,13,twitter
robo,auto,12,twitter
robo,interpelación,12,twitter
robo,policía,11,twitter
robo,via,10,twitter
robo,andreaghidone,10,twitter
robo,bonomi,9,twitter
robo,emekavoces,9,twitter
robo,brasil,9,twitter
robo,jefe,9,twitter
robo,subrayado,8,twitter
robo,justicia,8,twitter
robo,crimen,8,twitter
robo,moto,8,twitter
robo,niñera,8,twitter
robo,plata,8,twitter
delito,delito,169,twitter
delito,joven,17,twitter
delito,abuso,10,twitter
delito,funciones,10,twitter
delito,chorros,8,twitter
delito,mal,8,twitter
delito,jorgewlarranaga,8,twitter
delito,calloia,7,twitter
delito,límite,7,twitter
delito,ético,7,twitter
delito,prisión,5,twitter
delito,secuestro,5,twitter
hurto,hurto,52,post_facebook
hurto,justicia,11,post_facebook
hurto,delito,11,post_facebook
hurto,p,11,post_facebook
hurto,juez,11,post_facebook
hurto,ciudad,10,post_facebook
hurto,juan,10,post_facebook
hurto,sociedad,9,post_facebook
hurto,nacional,9,post_facebook
hurto,vehículos,9,post_facebook
hurto,empresa,9,post_facebook
hurto,chofer,8,post_facebook
hurto,h,8,post_facebook
hurto,vivienda,8,post_facebook
hurto,policiales,8,post_facebook
hurto,sede,8,post_facebook
hurto,paso,8,post_facebook
hurto,m,8,post_facebook
hurto,caja,8,post_facebook
hurto,derecho,8,post_facebook
hurto,dirección,8,post_facebook
hurto,local,8,post_facebook
hurto,imm,8,post_facebook
hurto,daniel,8,post_facebook
hurto,cámara,8,post_facebook
hurto,pública,8,post_facebook
hurto,guardia,7,post_facebook
hurto,central,7,post_facebook
hurto,armada,7,post_facebook
hurto,cardozo,7,post_facebook
hurto,hurto,439,facebook_comentarios
hurto,rapiña,63,facebook_comentarios
hurto,justicia,40,facebook_comentarios
hurto,delito,39,facebook_comentarios
hurto,antecedentes,37,facebook_comentarios
hurto,delitos,35,facebook_comentarios
hurto,robo,32,facebook_comentarios
hurto,personas,31,facebook_comentarios
hurto,violencia,29,facebook_comentarios
hurto,policía,28,facebook_comentarios
hurto,homicidio,28,facebook_comentarios
hurto,agravado,28,facebook_comentarios
hurto,gobierno,27,facebook_comentarios
hurto,ley,26,facebook_comentarios
hurto,mal,25,facebook_comentarios
hurto,denuncia,24,facebook_comentarios
hurto,delincuentes,23,facebook_comentarios
hurto,seguridad,23,facebook_comentarios
hurto,delincuente,23,facebook_comentarios
hurto,vida,20,facebook_comentarios
hurto,persona,19,facebook_comentarios
hurto,menores,19,facebook_comentarios
hurto,cárcel,19,facebook_comentarios
hurto,robar,19,facebook_comentarios
hurto,pena,18,facebook_comentarios
hurto,penas,18,facebook_comentarios
hurto,muerte,18,facebook_comentarios
hurto,familia,18,facebook_comentarios
hurto,frente,18,facebook_comentarios
hurto,penales,17,facebook_comentarios
delito,bonomi,5,twitter
delito,feminicidio,5,twitter
delito,justicia,5,twitter
delito,corte,5,twitter
delito,inju,5,twitter
delito,policía,5,twitter
delito,unicom,4,twitter
delito,procesados,4,twitter
delito,gobierno,4,twitter
delito,combate,4,twitter
delito,inmujeres,4,twitter
delito,prevenir,4,twitter
delito,bajar,4,twitter
delito,mapa,4,twitter
delito,delincuentes,4,twitter
delito,pablo,4,twitter
delito,interior,3,twitter
delito,inconstitucional,3,twitter
hurto,hurto,16,twitter
hurto,robo,2,twitter
hurto,unicom,2,twitter
hurto,robar,2,twitter
hurto,procesados,2,twitter
hurto,emekavoces,2,twitter
hurto,penales,2,twitter
hurto,antecedentes,1,twitter
hurto,amplia,1,twitter
hurto,alcaldiademed,1,twitter
hurto,bajar,1,twitter
hurto,barrio,1,twitter
arrebato,arrebato,27,post_facebook
arrebato,vida,7,post_facebook
arrebato,programa,4,post_facebook
arrebato,prensa,4,post_facebook
arrebato,carlos,4,post_facebook
arrebato,juan,3,post_facebook
arrebato,charlemos,3,post_facebook
arrebato,justicia,3,post_facebook
arrebato,padre,3,post_facebook
arrebato,huir,2,post_facebook
arrebato,frente,2,post_facebook
arrebato,ediciónimpresa,2,post_facebook
arrebato,habla,2,post_facebook
arrebato,historia,2,post_facebook
arrebato,espacios,2,post_facebook
arrebato,generar,2,post_facebook
arrebato,deja,2,post_facebook
arrebato,criatura,2,post_facebook
arrebato,costa,2,post_facebook
arrebato,daniel,2,post_facebook
arrebato,actuar,2,post_facebook
arrebato,deberán,2,post_facebook
arrebato,derecho,2,post_facebook
arrebato,escuche,2,post_facebook
arrebato,familia,2,post_facebook
arrebato,forma,2,post_facebook
arrebato,gobierno,2,post_facebook
arrebato,gobiernos,2,post_facebook
arrebato,camiseta,2,post_facebook
arrebato,autoridades,2,post_facebook
arrebato,arrebato,181,facebook_comentarios
arrebato,vida,31,facebook_comentarios
arrebato,robo,15,facebook_comentarios
arrebato,gobierno,14,facebook_comentarios
arrebato,calle,14,facebook_comentarios
arrebato,libertad,13,facebook_comentarios
arrebato,persona,13,facebook_comentarios
arrebato,familia,12,facebook_comentarios
arrebato,muerte,11,facebook_comentarios
arrebato,moto,11,facebook_comentarios
arrebato,seguridad,10,facebook_comentarios
arrebato,pensar,10,facebook_comentarios
arrebato,ministro,9,facebook_comentarios
arrebato,frente,9,facebook_comentarios
arrebato,policía,9,facebook_comentarios
arrebato,dictadura,9,facebook_comentarios
arrebato,hablar,9,facebook_comentarios
arrebato,mal,9,facebook_comentarios
arrebato,robos,8,facebook_comentarios
arrebato,realidad,8,facebook_comentarios
arrebato,ciudad,8,facebook_comentarios
arrebato,droga,8,facebook_comentarios
arrebato,rapiña,8,facebook_comentarios
arrebato,políticos,8,facebook_comentarios
arrebato,justicia,8,facebook_comentarios
arrebato,madre,8,facebook_comentarios
arrebato,preso,8,facebook_comentarios
arrebato,dinero,8,facebook_comentarios
arrebato,oportunidad,8,facebook_comentarios
arrebato,suerte,8,facebook_comentarios
hurto,bcr,1,twitter
hurto,bomba,1,twitter
hurto,autor,1,twitter
hurto,atrapado,1,twitter
hurto,ambulancias,1,twitter
hurto,centella,1,twitter
hurto,chevrolet,1,twitter
hurto,chorros,1,twitter
hurto,clientes,1,twitter
hurto,color,1,twitter
hurto,comenten,1,twitter
hurto,cont,1,twitter
hurto,delictivo,1,twitter
hurto,delincuentes,1,twitter
hurto,delinquen,1,twitter
hurto,delito,1,twitter
hurto,campus,1,twitter
hurto,asesinato,1,twitter
arrebato,arrebato,23,twitter
arrebato,señora,7,twitter
arrebato,emekavoces,6,twitter
arrebato,chorros,5,twitter
arrebato,moto,5,twitter
arrebato,víctima,3,twitter
arrebato,centro,3,twitter
arrebato,info,3,twitter
arrebato,sra,2,twitter
arrebato,murió,2,twitter
arrebato,piso,2,twitter
arrebato,suerte,2,twitter
rapiña,rapiña,187,post_facebook
rapiña,republica,37,post_facebook
rapiña,policía,26,post_facebook
rapiña,herido,21,post_facebook
rapiña,p,21,post_facebook
rapiña,homicidio,19,post_facebook
rapiña,baleado,19,post_facebook
rapiña,taxista,17,post_facebook
rapiña,delincuentes,17,post_facebook
rapiña,policiales,16,post_facebook
rapiña,delincuente,16,post_facebook
rapiña,persona,16,post_facebook
rapiña,justicia,15,post_facebook
rapiña,vía,15,post_facebook
rapiña,ediciónimpresa,15,post_facebook
rapiña,menores,14,post_facebook
rapiña,telemundo,14,post_facebook
rapiña,familia,13,post_facebook
rapiña,muerte,13,post_facebook
rapiña,video,12,post_facebook
rapiña,bala,12,post_facebook
rapiña,vida,12,post_facebook
rapiña,delito,11,post_facebook
rapiña,libertad,11,post_facebook
rapiña,rapina,11,post_facebook
rapiña,víctima,11,post_facebook
rapiña,seguridad,10,post_facebook
rapiña,baja,10,post_facebook
rapiña,teledoce,10,post_facebook
rapiña,gobierno,10,post_facebook
rapiña,rapiña,910,facebook_comentarios
rapiña,homicidio,96,facebook_comentarios
rapiña,aves,85,facebook_comentarios
rapiña,gobierno,65,facebook_comentarios
rapiña,robo,64,facebook_comentarios
rapiña,hurto,63,facebook_comentarios
rapiña,menores,62,facebook_comentarios
rapiña,delincuentes,61,facebook_comentarios
rapiña,vida,59,facebook_comentarios
rapiña,delitos,57,facebook_comentarios
rapiña,baja,53,facebook_comentarios
rapiña,pena,53,facebook_comentarios
rapiña,muerte,52,facebook_comentarios
rapiña,ley,50,facebook_comentarios
rapiña,policía,50,facebook_comentarios
rapiña,delito,48,facebook_comentarios
rapiña,violación,48,facebook_comentarios
rapiña,justicia,47,facebook_comentarios
rapiña,copamiento,47,facebook_comentarios
rapiña,secuestro,44,facebook_comentarios
rapiña,pasa,42,facebook_comentarios
rapiña,seguridad,41,facebook_comentarios
rapiña,asesinato,40,facebook_comentarios
rapiña,antecedentes,39,facebook_comentarios
rapiña,mal,38,facebook_comentarios
rapiña,familia,38,facebook_comentarios
rapiña,presos,38,facebook_comentarios
rapiña,graves,38,facebook_comentarios
rapiña,sociedad,37,facebook_comentarios
rapiña,calle,37,facebook_comentarios
arrebato,arrastrada,2,twitter
arrebato,ayudar,2,twitter
arrebato,mal,2,twitter
arrebato,joven,2,twitter
arrebato,matutealbornoz,2,twitter
arrebato,documentos,2,twitter
arrebato,arrebataron,2,twitter
arrebato,flores,2,twitter
arrebato,disparo,2,twitter
arrebato,madre,2,twitter
arrebato,azul,2,twitter
arrebato,menores,2,twitter
arrebato,cartera,1,twitter
arrebato,carrera,1,twitter
arrebato,carafi,1,twitter
arrebato,cansada,1,twitter
arrebato,camiseta,1,twitter
arrebato,atendida,1,twitter
rapiña,rapiña,71,twitter
rapiña,policía,11,twitter
rapiña,chorros,9,twitter
rapiña,comerciante,8,twitter
rapiña,delincuente,7,twitter
rapiña,asesinado,7,twitter
rapiña,herido,6,twitter
rapiña,piedras,6,twitter
rapiña,disparo,5,twitter
rapiña,policia,5,twitter
rapiña,servicio,4,twitter
rapiña,repartidor,4,twitter
infracción,infracción,69,post_facebook
infracción,nacional,11,post_facebook
infracción,ley,11,post_facebook
infracción,multa,10,post_facebook
infracción,comisión,10,post_facebook
infracción,tránsito,10,post_facebook
infracción,control,9,post_facebook
infracción,personas,9,post_facebook
infracción,semana,8,post_facebook
infracción,mal,8,post_facebook
infracción,condiciones,8,post_facebook
infracción,seguridad,8,post_facebook
infracción,fecha,7,post_facebook
infracción,libre,7,post_facebook
infracción,intendencia,7,post_facebook
infracción,problema,7,post_facebook
infracción,servicio,7,post_facebook
infracción,penal,7,post_facebook
infracción,i,7,post_facebook
infracción,puntos,7,post_facebook
infracción,meses,6,post_facebook
infracción,calle,6,post_facebook
infracción,daniel,6,post_facebook
infracción,frente,6,post_facebook
infracción,correspondiente,6,post_facebook
rapiña,baleado,4,twitter
rapiña,víctima,4,twitter
infracción,cuantas,6,post_facebook
infracción,lunes,6,post_facebook
infracción,minutos,6,post_facebook
infracción,inspector,6,post_facebook
infracción,ciudadanos,6,post_facebook
infracción,infracción,352,facebook_comentarios
infracción,ley,38,facebook_comentarios
infracción,multa,37,facebook_comentarios
infracción,tránsito,37,facebook_comentarios
infracción,cometió,36,facebook_comentarios
infracción,mal,34,facebook_comentarios
infracción,persona,25,facebook_comentarios
infracción,comete,25,facebook_comentarios
infracción,calle,23,facebook_comentarios
infracción,inspector,22,facebook_comentarios
infracción,leyes,22,facebook_comentarios
infracción,jugador,20,facebook_comentarios
infracción,gobierno,20,facebook_comentarios
infracción,inspectores,19,facebook_comentarios
infracción,delito,18,facebook_comentarios
infracción,conductor,18,facebook_comentarios
infracción,vida,17,facebook_comentarios
infracción,auto,17,facebook_comentarios
infracción,policía,16,facebook_comentarios
infracción,transito,16,facebook_comentarios
infracción,pasa,16,facebook_comentarios
infracción,sanción,15,facebook_comentarios
infracción,infracciones,15,facebook_comentarios
infracción,mieres,15,facebook_comentarios
infracción,acuerdo,15,facebook_comentarios
infracción,vehículo,15,facebook_comentarios
infracción,normas,14,facebook_comentarios
infracción,juez,14,facebook_comentarios
infracción,multas,14,facebook_comentarios
infracción,forma,14,facebook_comentarios
rapiña,barrio,4,twitter
rapiña,estación,4,twitter
rapiña,subrayado,3,twitter
rapiña,elpaisuy,3,twitter
rapiña,hb,3,twitter
rapiña,pistero,3,twitter
rapiña,personas,3,twitter
rapiña,muerte,3,twitter
rapiña,baleadas,3,twitter
rapiña,matan,3,twitter
rapiña,bala,3,twitter
rapiña,abatido,3,twitter
rapiña,mataron,3,twitter
rapiña,internado,2,twitter
rapiña,almacenero,2,twitter
rapiña,guardia,2,twitter
infracción,infracción,14,twitter
infracción,caja,4,twitter
infracción,fatal,3,twitter
infracción,viajar,3,twitter
infracción,recurrente,3,twitter
infracción,amarilla,2,twitter
infracción,tarjeta,2,twitter
infracción,nrxgk,2,twitter
infracción,qz,2,twitter
infracción,cuadradoandres,1,twitter
infracción,crucé,1,twitter
infracción,endemol,1,twitter
infracción,expiración,1,twitter
infracción,cuentas,1,twitter
violencia,violencia,"3,151",post_facebook
violencia,mujeres,529,post_facebook
violencia,mujer,393,post_facebook
violencia,doméstica,358,post_facebook
violencia,género,318,post_facebook
violencia,nacional,299,post_facebook
violencia,vida,288,post_facebook
violencia,personas,277,post_facebook
violencia,sociedad,275,post_facebook
violencia,gobierno,225,post_facebook
violencia,justicia,225,post_facebook
violencia,derechos,219,post_facebook
violencia,forma,200,post_facebook
violencia,frente,183,post_facebook
violencia,situación,183,post_facebook
violencia,derecho,181,post_facebook
violencia,campaña,176,post_facebook
violencia,ley,170,post_facebook
violencia,mal,168,post_facebook
violencia,casos,164,post_facebook
violencia,fútbol,164,post_facebook
violencia,social,159,post_facebook
violencia,video,157,post_facebook
violencia,familia,153,post_facebook
violencia,internacional,150,post_facebook
violencia,seguridad,148,post_facebook
violencia,medios,147,post_facebook
violencia,marcha,146,post_facebook
violencia,víctimas,142,post_facebook
violencia,humanos,142,post_facebook
violencia,violencia,"25,290",facebook_comentarios
violencia,mujeres,"1,625",facebook_comentarios
violencia,vida,"1,542",facebook_comentarios
violencia,mujer,"1,535",facebook_comentarios
violencia,mal,"1,533",facebook_comentarios
violencia,nacional,"1,434",facebook_comentarios
violencia,sociedad,"1,413",facebook_comentarios
violencia,gobierno,"1,408",facebook_comentarios
violencia,personas,"1,380",facebook_comentarios
violencia,peñarol,"1,229",facebook_comentarios
violencia,tanta,"1,101",facebook_comentarios
violencia,futbol,"1,083",facebook_comentarios
violencia,paz,"1,052",facebook_comentarios
violencia,respeto,"1,002",facebook_comentarios
violencia,forma,991,facebook_comentarios
violencia,pueblo,937,facebook_comentarios
violencia,fútbol,926,facebook_comentarios
violencia,justicia,873,facebook_comentarios
violencia,pasa,838,facebook_comentarios
violencia,peor,822,facebook_comentarios
violencia,comentarios,808,facebook_comentarios
violencia,deporte,804,facebook_comentarios
violencia,ley,801,facebook_comentarios
