pestaña,Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Act_Jur,Cantidad
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,SUMTR,529
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,CUMTR,446
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,EJESENT,1211
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,CUMSENT,160
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,INDTR,32
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,INFRTR,8
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,EJESENTR,20
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,ADUATR,6
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,INIPEN,905
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,SUMINI,177
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,INIADOL,85
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,INFRINI,21
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,AIADUA,4
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFPE,280
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFAO,26
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFAU,0
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,PRESOSS,143
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,PRESCS,7
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,PRESOPEN,48
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,PENLIB,1322
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,INIMP,17
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,4,-1,PMA,PROFUG,215
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,PRESUMTR,743
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,SUMTR,326
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,CUMTR,0
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,EJESENT,98
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,CUMSENT,0
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,INDTR,0
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,INFRTR,36
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,EJESENTR,33
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,ADUATR,9
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,INIPEN,884
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,SUMINI,235
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,INIADOL,36
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,INFRINI,36
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,AIADUA,8
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,SENDEFPE,135
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,SENDEFAO,27
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,SENDEFAU,0
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,PRESOSS,108
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,PRESCS,15
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,PRESOPEN,6
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,PENLIB,111
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,INIMP,0
PAA Int,-1,10,Maldonado,-1,-1,1,-1,-1,1,10,-1,PMA,PROFUG,0
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,PRESUMTR,428
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,SUMTR,355
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,CUMTR,15
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,EJESENT,590
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,CUMSENT,90
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,INDTR,66
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,INFRTR,42
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,EJESENTR,13
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,ADUATR,20
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,INIPEN,626
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,SUMINI,196
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,INIADOL,54
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,INFRINI,42
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,AIADUA,13
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFPE,213
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFAO,16
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFAU,5
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,PRESOSS,65
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,PRESCS,16
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,PRESOPEN,26
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,PENLIB,690
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,INIMP,17
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,2,-1,PMA,PROFUG,1
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,PRESUMTR,712
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,SUMTR,379
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,CUMTR,107
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,EJESENT,466
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,CUMSENT,94
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,INDTR,57
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,INFRTR,39
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,EJESENTR,17
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,ADUATR,15
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,INIPEN,619
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,SUMINI,236
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,INIADOL,52
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,INFRINI,39
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,AIADUA,12
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFPE,174
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFAO,20
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFAU,4
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,PRESOSS,97
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,PRESCS,31
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,PRESOPEN,14
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,PENLIB,497
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,INIMP,8
PAA Int,-1,11,Paysandú,-1,-1,1,-1,-1,1,4,-1,PMA,PROFUG,1
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,PRESUMTR,390
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,SUMTR,111
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,CUMTR,20
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENT,450
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,CUMSENT,64
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,INDTR,25
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,INFRTR,13
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENTR,12
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,ADUATR,0
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,INIPEN,773
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,SUMINI,64
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,INIADOL,13
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,INFRINI,13
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,AIADUA,0
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFPE,92
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAO,13
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAU,0
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOSS,40
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,PRESCS,2
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOPEN,15
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,PENLIB,321
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,INIMP,1
PAA Int,-1,12,Fray Bentos,-1,-1,1,-1,-1,1,1,-1,PMA,PROFUG,1
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,PRESUMTR,1105
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,SUMTR,692
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,CUMTR,54
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENT,701
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,CUMSENT,50
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,INDTR,30
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,INFRTR,9
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENTR,9
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,ADUATR,164
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,INIPEN,807
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,SUMINI,226
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,INIADOL,24
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,INFRINI,9
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,AIADUA,25
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFPE,70
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAO,5
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAU,2
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOSS,89
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,PRESCS,20
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOPEN,59
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,PENLIB,735
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,INIMP,9
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,1,-1,PMA,PROFUG,5
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,PRESUMTR,1656
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,SUMTR,539
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,CUMTR,52
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,EJESENT,713
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,CUMSENT,43
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,INDTR,68
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,INFRTR,17
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,EJESENTR,17
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,ADUATR,105
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,INIPEN,943
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,SUMINI,154
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,INIADOL,63
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,INFRINI,17
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,AIADUA,17
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFPE,62
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFAO,7
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFAU,2
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,PRESOSS,94
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,PRESCS,23
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,PRESOPEN,64
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,PENLIB,750
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,INIMP,10
PAA Int,-1,13,Rivera,-1,-1,1,-1,-1,1,2,-1,PMA,PROFUG,4
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,PRESUMTR,295
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,SUMTR,93
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,CUMTR,17
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENT,309
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,CUMSENT,44
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,INDTR,25
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,INFRTR,4
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENTR,0
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,ADUATR,13
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,INIPEN,522
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,SUMINI,68
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,INIADOL,29
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,INFRINI,4
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,AIADUA,7
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFPE,87
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAO,6
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAU,0
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOSS,23
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,PRESCS,16
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOPEN,4
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,PENLIB,268
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,INIMP,7
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,1,-1,PMA,PROFUG,2
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,PRESUMTR,188
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,SUMTR,152
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,CUMTR,5
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,EJESENT,211
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,CUMSENT,32
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,INDTR,16
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,INFRTR,4
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,EJESENTR,0
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,ADUATR,3
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,INIPEN,585
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,SUMINI,131
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,INIADOL,20
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,INFRINI,5
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,AIADUA,10
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFPE,94
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFAO,7
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFAU,0
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,PRESOSS,54
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,PRESCS,4
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,PRESOPEN,7
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,PENLIB,201
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,INIMP,3
PAA Int,-1,14,Rocha,-1,-1,1,-1,-1,1,2,-1,PMA,PROFUG,1
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,PRESUMTR,696
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,SUMTR,417
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,CUMTR,106
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,EJESENT,523
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,CUMSENT,36
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,INDTR,2
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,INFRTR,33
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,EJESENTR,27
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,ADUATR,55
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,INIPEN,829
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,SUMINI,163
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,INIADOL,35
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,INFRINI,33
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,AIADUA,14
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFPE,109
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFAO,31
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,SENDEFAU,1
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,PRESOSS,136
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,PRESCS,19
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,PRESOPEN,29
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,PENLIB,565
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,INIMP,6
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,2,-1,PMA,PROFUG,17
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,PRESUMTR,886
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,SUMTR,418
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,CUMTR,111
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,EJESENT,413
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,CUMSENT,70
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,INDTR,2
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,INFRTR,26
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,EJESENTR,21
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,ADUATR,31
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,INIPEN,709
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,SUMINI,122
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,INIADOL,18
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,INFRINI,16
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,AIADUA,11
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFPE,75
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFAO,29
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,SENDEFAU,0
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,PRESOSS,98
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,PRESCS,10
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,PRESOPEN,27
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,PENLIB,498
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,INIMP,6
PAA Int,-1,15,Salto,-1,-1,1,-1,-1,1,4,-1,PMA,PROFUG,12
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,PRESUMTR,276
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,SUMTR,143
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,CUMTR,26
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENT,281
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,CUMSENT,83
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,INDTR,27
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,INFRTR,8
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENTR,6
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,ADUATR,1
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,INIPEN,995
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,SUMINI,121
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,INIADOL,35
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,INFRINI,8
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,AIADUA,1
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFPE,68
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAO,8
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAU,0
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOSS,54
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,PRESCS,9
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOPEN,21
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,PENLIB,344
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,INIMP,23
PAA Int,-1,16,San José,-1,-1,1,-1,-1,1,1,-1,PMA,PROFUG,5
PAA Int,-1,16,Libertad,-1,-1,1,-1,-1,1,1,-1,PMA,PRESUMTR,514
PAA Int,-1,16,Libertad,-1,-1,1,-1,-1,1,1,-1,PMA,SUMTR,300
PAA Int,-1,16,Libertad,-1,-1,1,-1,-1,1,1,-1,PMA,CUMTR,87
PAA Int,-1,16,Libertad,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENT,310
PAA Int,-1,16,Libertad,-1,-1,1,-1,-1,1,1,-1,PMA,CUMSENT,55
