pestaña,Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Act_Jur,Cantidad
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,SUMINI,86
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIPEN2,1789
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AICHEQPEN,81
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIJDOADOL_ANT,38
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIJDOADOL,64
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIADOLPAZ_ANT,0
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIADOLPAZ,1
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIADOL_ANT,38
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIADOL,65
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,INDINI_ANT,22
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,INDINI,44
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,INFRINISIND,20
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,INFRINI_ANT,16
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,INFRINI,20
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIADUA_ANT,45
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AIADUA,57
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AARCHPEN,1645
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AREMTPEN,2
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AARCHADOL,50
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AREMTADOL,0
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AARCHADUA,25
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,AREMTADUA,0
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,SENDEFPEN_ANT,65
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,SENDEFPEN,60
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,SENDEFADOL_ANT,10
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,SENDEFADOL,13
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,SENDEFADU_ANT,2
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,SENDEFADU,0
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,EXREC,115
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,EXCUM,110
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PROVPRES,1651
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PROVSUM,1397
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PROVADOL,105
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,OFILIB,3349
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,DILALGUA,0
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PRESOSS_ANT,40
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PRESOSS,34
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PRESOCS_ANT,3
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PRESOCS,5
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,ADOLCSENT,0
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,ADOLSSENT,0
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,COMDNA,27
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PRESOPEN_ANT,11
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PRESOPEN,14
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PENLIB,366
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,INIMP,6
PAA Int,1022,4,Cerro Largo,-1,-1,1,-1,-1,1,2,-1,16,PROFUG,0
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESUMTR_ANT,385
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESUMTR,594
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SUMTR_ANT,137
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SUMTR,129
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,CUMTR_ANT,28
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,CUMTR,65
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,EXPEJECTRPE,226
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,CUMSENT,33
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INDTR_ANT,0
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INDTR,26
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INFRTR_ANT,3
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INFRTR,6
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,EXPEJECTRADOL,3
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,ADUATR_ANT,26
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,ADUATR,20
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIJDOPEN_ANT,580
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIJDOPEN,908
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIPENPAZ_ANT,29
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIPENPAZ,38
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIPEN_ANT,609
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIPEN,946
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESINI_ANT,359
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESINI,805
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SUMINICPRE,8
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SUMINISPRE,89
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SUMINI_ANT,96
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SUMINI,97
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIPEN2,894
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AICHEQPEN,52
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,CUMINI,14
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIJDOADOL_ANT,16
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIJDOADOL,59
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIADOLPAZ_ANT,0
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIADOLPAZ,1
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIADOL_ANT,16
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIADOL,60
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INDINI_ANT,0
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INDINI,58
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INFRINICIND,10
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INFRINISIND,14
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INFRINI_ANT,16
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INFRINI,24
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIADUA_ANT,4
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AIADUA,1
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AARCHPEN,680
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AREMTPEN,10
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AARCHADOL,48
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AREMTADOL,1
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AARCHADUA,24
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,AREMTADUA,1
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SENDEFPEN_ANT,102
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SENDEFPEN,120
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADOL_ANT,16
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADOL,9
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADU_ANT,6
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADU,4
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,EXREC,252
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,EXCUM,242
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PROVPRES,4292
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PROVSUM,1181
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PROVADOL,280
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,OFILIB,3266
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,DILALGUA,241
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESOSS_ANT,39
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESOSS,42
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESOCS_ANT,0
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESOCS,4
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,ADOLCSENT,1
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,ADOLSSENT,0
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,COMDNA,4
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESOPEN_ANT,21
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PRESOPEN,21
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PENLIB,174
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,INIMP,3
PAA Int,222,5,Colonia,-1,-1,1,-1,-1,1,1,-1,16,PROFUG,1
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESUMTR_ANT,287
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESUMTR,375
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SUMTR_ANT,189
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SUMTR,175
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,CUMTR_ANT,20
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,CUMTR,11
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,EXPEJECTRPE,214
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,CUMSENT,66
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INDTR_ANT,17
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INDTR,11
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INFRTR_ANT,14
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INFRTR,11
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,EXPEJECTRADOL,4
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,ADUATR_ANT,1
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,ADUATR,1
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIJDOPEN_ANT,172
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIJDOPEN,317
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIPENPAZ_ANT,344
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIPENPAZ,405
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIPEN_ANT,516
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIPEN,722
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESINI_ANT,388
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESINI,623
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SUMINICPRE,78
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SUMINISPRE,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SUMINI_ANT,128
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SUMINI,78
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIPEN2,623
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AICHEQPEN,99
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIJDOADOL_ANT,13
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIJDOADOL,11
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIADOLPAZ_ANT,14
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIADOLPAZ,4
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIADOL_ANT,27
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIADOL,15
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INDINI_ANT,3
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INDINI,11
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INFRINICIND,11
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INFRINI_ANT,14
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INFRINI,11
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIADUA_ANT,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIADUA,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AARCHPEN,540
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AREMTPEN,7
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AARCHADOL,4
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AREMTADOL,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SENDEFPEN_ANT,75
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SENDEFPEN,94
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADOL_ANT,8
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADOL,5
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADU_ANT,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADU,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,EXREC,70
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,EXCUM,70
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PROVPRES,3540
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PROVSUM,1624
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PROVADOL,67
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,OFILIB,1688
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,DILALGUA,14
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESOSS_ANT,19
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESOSS,33
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESOCS_ANT,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESOCS,4
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,ADOLCSENT,1
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,ADOLSSENT,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,COMDNA,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESOPEN_ANT,20
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PRESOPEN,18
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,INIMP,2
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,PROFUG,0
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIOTRJDOVD,382
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIBARVD,241
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AIVD,623
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AUDPREL,48
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,EXPTR_VD,203
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AARCHVD,243
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AICNA,115
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,ARLDOCNA,50
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,EXPTR_CNA,83
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,EXPTR_31/12/2016,286
PAA Int,540,5,Rosario,-1,-1,1,-1,-1,1,1,-1,16,AUDR,48
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESUMTR_ANT,335
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESUMTR,255
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SUMTR_ANT,89
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SUMTR,242
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,CUMTR_ANT,11
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,CUMTR,22
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,EXPEJECTRPE,290
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,CUMSENT,26
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INDTR_ANT,52
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INDTR,89
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INFRTR_ANT,32
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INFRTR,15
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,EXPEJECTRADOL,11
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,ADUATR_ANT,18
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,ADUATR,5
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIJDOPEN_ANT,263
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIJDOPEN,221
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIPENPAZ_ANT,193
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIPENPAZ,167
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIPEN_ANT,456
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIPEN,388
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESINI_ANT,141
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESINI,98
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SUMINICPRE,31
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SUMINISPRE,44
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SUMINI_ANT,56
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SUMINI,75
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIPEN2,142
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AICHEQPEN,246
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,CUMINI,48
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIJDOADOL_ANT,22
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIJDOADOL,115
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIADOLPAZ_ANT,51
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIADOLPAZ,1
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIADOL_ANT,73
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIADOL,116
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INDINI_ANT,78
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INDINI,115
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INFRINICIND,15
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INFRINISIND,0
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INFRINI_ANT,32
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INFRINI,15
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIADUA_ANT,3
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AIADUA,2
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AARCHPEN,550
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AREMTPEN,8
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AARCHADOL,35
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AREMTADOL,0
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AARCHADUA,35
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,AREMTADUA,0
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SENDEFPEN_ANT,75
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SENDEFPEN,127
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADOL_ANT,13
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADOL,11
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADU_ANT,2
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,SENDEFADU,2
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,EXREC,70
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,EXCUM,66
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PROVPRES,2842
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PROVSUM,1584
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PROVADOL,346
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,OFILIB,3287
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,DILALGUA,32
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESOSS_ANT,43
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESOSS,26
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESOCS_ANT,9
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESOCS,7
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,ADOLCSENT,0
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,ADOLSSENT,0
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,COMDNA,1
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESOPEN_ANT,8
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PRESOPEN,7
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PENLIB,283
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,INIMP,1
PAA Int,226,5,Carmelo,-1,-1,1,-1,-1,1,1,-1,16,PROFUG,2
PAA Int,240,6,Durazno,-1,-1,1,-1,-1,1,1,-1,16,PRESUMTR_ANT,799
PAA Int,240,6,Durazno,-1,-1,1,-1,-1,1,1,-1,16,PRESUMTR,480
PAA Int,240,6,Durazno,-1,-1,1,-1,-1,1,1,-1,16,SUMTR_ANT,238
